"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2019","2019","Ohio","39","Cesarean","2","Yes","1","At least one checked","0",313
,"2019","2019","Ohio","39","Cesarean","2","Yes","1","None checked","1",18079
,"2019","2019","Ohio","39","Cesarean","2","No","2","At least one checked","0",588
,"2019","2019","Ohio","39","Cesarean","2","No","2","None checked","1",22646
,"2019","2019","Ohio","39","Unknown or Not Stated","9","No","2","None checked","1",45
,"2019","2019","Oklahoma","40","Vaginal","1","Yes","1","At least one checked","0",15
,"2019","2019","Oklahoma","40","Vaginal","1","Yes","1","None checked","1",740
,"2019","2019","Oklahoma","40","Vaginal","1","No","2","At least one checked","0",477
,"2019","2019","Oklahoma","40","Vaginal","1","No","2","None checked","1",32117
,"2019","2019","Oklahoma","40","Cesarean","2","Yes","1","At least one checked","0",89
,"2019","2019","Oklahoma","40","Cesarean","2","Yes","1","None checked","1",7047
,"2019","2019","Oklahoma","40","Cesarean","2","No","2","At least one checked","0",182
,"2019","2019","Oklahoma","40","Cesarean","2","No","2","None checked","1",8461
,"2019","2019","Oregon","41","Vaginal","1","Yes","1","At least one checked","0",46
,"2019","2019","Oregon","41","Vaginal","1","Yes","1","None checked","1",1002
,"2019","2019","Oregon","41","Vaginal","1","No","2","At least one checked","0",568
,"2019","2019","Oregon","41","Vaginal","1","No","2","None checked","1",28402
,"2019","2019","Oregon","41","Vaginal","1","No","2","Unknown or Not Stated","9",125
,"2019","2019","Oregon","41","Cesarean","2","Yes","1","At least one checked","0",51
,"2019","2019","Oregon","41","Cesarean","2","Yes","1","None checked","1",4411
,"2019","2019","Oregon","41","Cesarean","2","Yes","1","Unknown or Not Stated","9",14
,"2019","2019","Oregon","41","Cesarean","2","No","2","At least one checked","0",132
,"2019","2019","Oregon","41","Cesarean","2","No","2","None checked","1",7070
,"2019","2019","Oregon","41","Cesarean","2","No","2","Unknown or Not Stated","9",26
,"2019","2019","Pennsylvania","42","Vaginal","1","Yes","1","At least one checked","0",138
,"2019","2019","Pennsylvania","42","Vaginal","1","Yes","1","None checked","1",3408
,"2019","2019","Pennsylvania","42","Vaginal","1","No","2","At least one checked","0",2531
,"2019","2019","Pennsylvania","42","Vaginal","1","No","2","None checked","1",87592
,"2019","2019","Pennsylvania","42","Cesarean","2","Yes","1","At least one checked","0",162
,"2019","2019","Pennsylvania","42","Cesarean","2","Yes","1","None checked","1",16190
,"2019","2019","Pennsylvania","42","Cesarean","2","No","2","At least one checked","0",400
,"2019","2019","Pennsylvania","42","Cesarean","2","No","2","None checked","1",23774
,"2019","2019","Pennsylvania","42","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",21
,"2019","2019","Rhode Island","44","Vaginal","1","Yes","1","At least one checked","0",12
,"2019","2019","Rhode Island","44","Vaginal","1","Yes","1","None checked","1",246
,"2019","2019","Rhode Island","44","Vaginal","1","No","2","At least one checked","0",102
,"2019","2019","Rhode Island","44","Vaginal","1","No","2","None checked","1",6552
,"2019","2019","Rhode Island","44","Cesarean","2","Yes","1","At least one checked","0",20
,"2019","2019","Rhode Island","44","Cesarean","2","Yes","1","None checked","1",1291
,"2019","2019","Rhode Island","44","Cesarean","2","No","2","At least one checked","0",41
,"2019","2019","Rhode Island","44","Cesarean","2","No","2","None checked","1",1896
,"2019","2019","South Carolina","45","Vaginal","1","Yes","1","At least one checked","0",18
,"2019","2019","South Carolina","45","Vaginal","1","Yes","1","None checked","1",1169
,"2019","2019","South Carolina","45","Vaginal","1","No","2","At least one checked","0",496
,"2019","2019","South Carolina","45","Vaginal","1","No","2","None checked","1",36383
,"2019","2019","South Carolina","45","Cesarean","2","Yes","1","At least one checked","0",62
,"2019","2019","South Carolina","45","Cesarean","2","Yes","1","None checked","1",8062
,"2019","2019","South Carolina","45","Cesarean","2","No","2","At least one checked","0",125
,"2019","2019","South Carolina","45","Cesarean","2","No","2","None checked","1",10703
,"2019","2019","South Carolina","45","Unknown or Not Stated","9","No","2","None checked","1",10
,"2019","2019","South Dakota","46","Vaginal","1","Yes","1","None checked","1",318
,"2019","2019","South Dakota","46","Vaginal","1","No","2","At least one checked","0",130
,"2019","2019","South Dakota","46","Vaginal","1","No","2","None checked","1",8187
,"2019","2019","South Dakota","46","Cesarean","2","Yes","1","At least one checked","0",13
,"2019","2019","South Dakota","46","Cesarean","2","Yes","1","None checked","1",1242
,"2019","2019","South Dakota","46","Cesarean","2","No","2","At least one checked","0",17
,"2019","2019","South Dakota","46","Cesarean","2","No","2","None checked","1",1527
,"2019","2019","Tennessee","47","Vaginal","1","Yes","1","At least one checked","0",42
,"2019","2019","Tennessee","47","Vaginal","1","Yes","1","None checked","1",1639
,"2019","2019","Tennessee","47","Vaginal","1","No","2","At least one checked","0",1287
,"2019","2019","Tennessee","47","Vaginal","1","No","2","None checked","1",51873
,"2019","2019","Tennessee","47","Cesarean","2","Yes","1","At least one checked","0",107
,"2019","2019","Tennessee","47","Cesarean","2","Yes","1","None checked","1",10631
,"2019","2019","Tennessee","47","Cesarean","2","No","2","At least one checked","0",176
,"2019","2019","Tennessee","47","Cesarean","2","No","2","None checked","1",14666
,"2019","2019","Tennessee","47","Unknown or Not Stated","9","No","2","None checked","1",21
,"2019","2019","Texas","48","Vaginal","1","Yes","1","At least one checked","0",76
,"2019","2019","Texas","48","Vaginal","1","Yes","1","None checked","1",5388
,"2019","2019","Texas","48","Vaginal","1","No","2","At least one checked","0",2110
,"2019","2019","Texas","48","Vaginal","1","No","2","None checked","1",238202
,"2019","2019","Texas","48","Vaginal","1","Unknown or Not Stated","9","None checked","1",306
,"2019","2019","Texas","48","Cesarean","2","Yes","1","At least one checked","0",451
,"2019","2019","Texas","48","Cesarean","2","Yes","1","None checked","1",53758
,"2019","2019","Texas","48","Cesarean","2","No","2","At least one checked","0",644
,"2019","2019","Texas","48","Cesarean","2","No","2","None checked","1",76260
,"2019","2019","Texas","48","Cesarean","2","Unknown or Not Stated","9","None checked","1",75
,"2019","2019","Texas","48","Unknown or Not Stated","9","Yes","1","None checked","1",29
,"2019","2019","Texas","48","Unknown or Not Stated","9","No","2","None checked","1",275
,"2019","2019","Utah","49","Vaginal","1","Yes","1","At least one checked","0",28
,"2019","2019","Utah","49","Vaginal","1","Yes","1","None checked","1",1536
,"2019","2019","Utah","49","Vaginal","1","No","2","At least one checked","0",523
,"2019","2019","Utah","49","Vaginal","1","No","2","None checked","1",33940
,"2019","2019","Utah","49","Cesarean","2","Yes","1","At least one checked","0",73
,"2019","2019","Utah","49","Cesarean","2","Yes","1","None checked","1",4796
,"2019","2019","Utah","49","Cesarean","2","No","2","At least one checked","0",89
,"2019","2019","Utah","49","Cesarean","2","No","2","None checked","1",5840
,"2019","2019","Vermont","50","Vaginal","1","Yes","1","None checked","1",162
,"2019","2019","Vermont","50","Vaginal","1","No","2","At least one checked","0",111
,"2019","2019","Vermont","50","Vaginal","1","No","2","None checked","1",3698
,"2019","2019","Vermont","50","Cesarean","2","Yes","1","None checked","1",531
,"2019","2019","Vermont","50","Cesarean","2","No","2","At least one checked","0",32
,"2019","2019","Vermont","50","Cesarean","2","No","2","None checked","1",806
,"2019","2019","Virginia","51","Vaginal","1","Yes","1","At least one checked","0",32
,"2019","2019","Virginia","51","Vaginal","1","Yes","1","None checked","1",2420
,"2019","2019","Virginia","51","Vaginal","1","No","2","At least one checked","0",689
,"2019","2019","Virginia","51","Vaginal","1","No","2","None checked","1",63156
,"2019","2019","Virginia","51","Cesarean","2","Yes","1","At least one checked","0",86
,"2019","2019","Virginia","51","Cesarean","2","Yes","1","None checked","1",14154
,"2019","2019","Virginia","51","Cesarean","2","No","2","At least one checked","0",134
,"2019","2019","Virginia","51","Cesarean","2","No","2","None checked","1",16741
,"2019","2019","Washington","53","Vaginal","1","Yes","1","At least one checked","0",53
,"2019","2019","Washington","53","Vaginal","1","Yes","1","None checked","1",2323
,"2019","2019","Washington","53","Vaginal","1","No","2","At least one checked","0",1026
,"2019","2019","Washington","53","Vaginal","1","No","2","None checked","1",57437
,"2019","2019","Washington","53","Vaginal","1","No","2","Unknown or Not Stated","9",278
,"2019","2019","Washington","53","Vaginal","1","Unknown or Not Stated","9","None checked","1",11
,"2019","2019","Washington","53","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2019","2019","Washington","53","Cesarean","2","Yes","1","At least one checked","0",108
,"2019","2019","Washington","53","Cesarean","2","Yes","1","None checked","1",9421
,"2019","2019","Washington","53","Cesarean","2","Yes","1","Unknown or Not Stated","9",36
,"2019","2019","Washington","53","Cesarean","2","No","2","At least one checked","0",201
,"2019","2019","Washington","53","Cesarean","2","No","2","None checked","1",13739
,"2019","2019","Washington","53","Cesarean","2","No","2","Unknown or Not Stated","9",70
,"2019","2019","Washington","53","Unknown or Not Stated","9","No","2","None checked","1",93
,"2019","2019","Washington","53","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",67
,"2019","2019","West Virginia","54","Vaginal","1","Yes","1","None checked","1",244
,"2019","2019","West Virginia","54","Vaginal","1","No","2","At least one checked","0",146
,"2019","2019","West Virginia","54","Vaginal","1","No","2","None checked","1",11340
,"2019","2019","West Virginia","54","Vaginal","1","No","2","Unknown or Not Stated","9",52
,"2019","2019","West Virginia","54","Vaginal","1","Unknown or Not Stated","9","None checked","1",63
,"2019","2019","West Virginia","54","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",13
,"2019","2019","West Virginia","54","Cesarean","2","Yes","1","At least one checked","0",32
,"2019","2019","West Virginia","54","Cesarean","2","Yes","1","None checked","1",2631
,"2019","2019","West Virginia","54","Cesarean","2","Yes","1","Unknown or Not Stated","9",30
,"2019","2019","West Virginia","54","Cesarean","2","No","2","At least one checked","0",62
,"2019","2019","West Virginia","54","Cesarean","2","No","2","None checked","1",3456
,"2019","2019","West Virginia","54","Cesarean","2","No","2","Unknown or Not Stated","9",45
,"2019","2019","West Virginia","54","Cesarean","2","Unknown or Not Stated","9","None checked","1",11
,"2019","2019","Wisconsin","55","Vaginal","1","Yes","1","At least one checked","0",65
,"2019","2019","Wisconsin","55","Vaginal","1","Yes","1","None checked","1",1800
,"2019","2019","Wisconsin","55","Vaginal","1","No","2","At least one checked","0",908
,"2019","2019","Wisconsin","55","Vaginal","1","No","2","None checked","1",43318
,"2019","2019","Wisconsin","55","Vaginal","1","No","2","Unknown or Not Stated","9",79
,"2019","2019","Wisconsin","55","Vaginal","1","Unknown or Not Stated","9","None checked","1",98
,"2019","2019","Wisconsin","55","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",59
,"2019","2019","Wisconsin","55","Cesarean","2","Yes","1","At least one checked","0",110
,"2019","2019","Wisconsin","55","Cesarean","2","Yes","1","None checked","1",7193
,"2019","2019","Wisconsin","55","Cesarean","2","Yes","1","Unknown or Not Stated","9",32
,"2019","2019","Wisconsin","55","Cesarean","2","No","2","At least one checked","0",172
,"2019","2019","Wisconsin","55","Cesarean","2","No","2","None checked","1",9314
,"2019","2019","Wisconsin","55","Cesarean","2","No","2","Unknown or Not Stated","9",26
,"2019","2019","Wisconsin","55","Cesarean","2","Unknown or Not Stated","9","None checked","1",18
,"2019","2019","Wisconsin","55","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",27
,"2019","2019","Wisconsin","55","Unknown or Not Stated","9","No","2","None checked","1",28
,"2019","2019","Wyoming","56","Vaginal","1","Yes","1","None checked","1",137
,"2019","2019","Wyoming","56","Vaginal","1","No","2","At least one checked","0",80
,"2019","2019","Wyoming","56","Vaginal","1","No","2","None checked","1",4615
,"2019","2019","Wyoming","56","Cesarean","2","Yes","1","At least one checked","0",13
,"2019","2019","Wyoming","56","Cesarean","2","Yes","1","None checked","1",706
,"2019","2019","Wyoming","56","Cesarean","2","No","2","None checked","1",1000
,"2020","2020","Alabama","01","Vaginal","1","Yes","1","At least one checked","0",14
,"2020","2020","Alabama","01","Vaginal","1","Yes","1","None checked","1",873
,"2020","2020","Alabama","01","Vaginal","1","No","2","At least one checked","0",394
,"2020","2020","Alabama","01","Vaginal","1","No","2","None checked","1",36198
,"2020","2020","Alabama","01","Cesarean","2","Yes","1","At least one checked","0",78
,"2020","2020","Alabama","01","Cesarean","2","Yes","1","None checked","1",7416
,"2020","2020","Alabama","01","Cesarean","2","No","2","At least one checked","0",142
,"2020","2020","Alabama","01","Cesarean","2","No","2","None checked","1",12524
,"2020","2020","Alaska","02","Vaginal","1","Yes","1","None checked","1",243
,"2020","2020","Alaska","02","Vaginal","1","No","2","At least one checked","0",159
,"2020","2020","Alaska","02","Vaginal","1","No","2","None checked","1",6791
,"2020","2020","Alaska","02","Vaginal","1","No","2","Unknown or Not Stated","9",25
,"2020","2020","Alaska","02","Vaginal","1","Unknown or Not Stated","9","None checked","1",60
,"2020","2020","Alaska","02","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2020","2020","Alaska","02","Cesarean","2","Yes","1","At least one checked","0",12
,"2020","2020","Alaska","02","Cesarean","2","Yes","1","None checked","1",850
,"2020","2020","Alaska","02","Cesarean","2","No","2","At least one checked","0",33
,"2020","2020","Alaska","02","Cesarean","2","No","2","None checked","1",1259
,"2020","2020","Arizona","04","Vaginal","1","Yes","1","At least one checked","0",42
,"2020","2020","Arizona","04","Vaginal","1","Yes","1","None checked","1",1772
,"2020","2020","Arizona","04","Vaginal","1","No","2","At least one checked","0",611
,"2020","2020","Arizona","04","Vaginal","1","No","2","None checked","1",52649
,"2020","2020","Arizona","04","Cesarean","2","Yes","1","At least one checked","0",140
,"2020","2020","Arizona","04","Cesarean","2","Yes","1","None checked","1",8975
,"2020","2020","Arizona","04","Cesarean","2","No","2","At least one checked","0",208
,"2020","2020","Arizona","04","Cesarean","2","No","2","None checked","1",12547
,"2020","2020","Arkansas","05","Vaginal","1","Yes","1","At least one checked","0",15
,"2020","2020","Arkansas","05","Vaginal","1","Yes","1","None checked","1",583
,"2020","2020","Arkansas","05","Vaginal","1","No","2","At least one checked","0",317
,"2020","2020","Arkansas","05","Vaginal","1","No","2","None checked","1",22410
,"2020","2020","Arkansas","05","Cesarean","2","Yes","1","At least one checked","0",57
,"2020","2020","Arkansas","05","Cesarean","2","Yes","1","None checked","1",5159
,"2020","2020","Arkansas","05","Cesarean","2","No","2","At least one checked","0",73
,"2020","2020","Arkansas","05","Cesarean","2","No","2","None checked","1",6628
,"2020","2020","California","06","Vaginal","1","Yes","1","At least one checked","0",196
,"2020","2020","California","06","Vaginal","1","Yes","1","None checked","1",8063
,"2020","2020","California","06","Vaginal","1","No","2","At least one checked","0",3487
,"2020","2020","California","06","Vaginal","1","No","2","None checked","1",279481
,"2020","2020","California","06","Vaginal","1","No","2","Unknown or Not Stated","9",621
,"2020","2020","California","06","Vaginal","1","Unknown or Not Stated","9","None checked","1",11
,"2020","2020","California","06","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",193
,"2020","2020","California","06","Cesarean","2","Yes","1","At least one checked","0",437
,"2020","2020","California","06","Cesarean","2","Yes","1","None checked","1",58814
,"2020","2020","California","06","Cesarean","2","Yes","1","Unknown or Not Stated","9",19
,"2020","2020","California","06","Cesarean","2","No","2","At least one checked","0",680
,"2020","2020","California","06","Cesarean","2","No","2","None checked","1",68224
,"2020","2020","California","06","Cesarean","2","No","2","Unknown or Not Stated","9",15
,"2020","2020","Colorado","08","Vaginal","1","Yes","1","At least one checked","0",36
,"2020","2020","Colorado","08","Vaginal","1","Yes","1","None checked","1",1594
,"2020","2020","Colorado","08","Vaginal","1","No","2","At least one checked","0",661
,"2020","2020","Colorado","08","Vaginal","1","No","2","None checked","1",42453
,"2020","2020","Colorado","08","Cesarean","2","Yes","1","At least one checked","0",66
,"2020","2020","Colorado","08","Cesarean","2","Yes","1","None checked","1",5958
,"2020","2020","Colorado","08","Cesarean","2","No","2","At least one checked","0",186
,"2020","2020","Colorado","08","Cesarean","2","No","2","None checked","1",10507
,"2020","2020","Colorado","08","Unknown or Not Stated","9","No","2","None checked","1",10
,"2020","2020","Connecticut","09","Vaginal","1","Yes","1","At least one checked","0",23
,"2020","2020","Connecticut","09","Vaginal","1","Yes","1","None checked","1",803
,"2020","2020","Connecticut","09","Vaginal","1","No","2","At least one checked","0",349
,"2020","2020","Connecticut","09","Vaginal","1","No","2","None checked","1",20755
,"2020","2020","Connecticut","09","Vaginal","1","No","2","Unknown or Not Stated","9",16
,"2020","2020","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","None checked","1",75
,"2020","2020","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",31
,"2020","2020","Connecticut","09","Cesarean","2","Yes","1","At least one checked","0",40
,"2020","2020","Connecticut","09","Cesarean","2","Yes","1","None checked","1",4488
,"2020","2020","Connecticut","09","Cesarean","2","No","2","At least one checked","0",81
,"2020","2020","Connecticut","09","Cesarean","2","No","2","None checked","1",6741
,"2020","2020","Connecticut","09","Cesarean","2","Unknown or Not Stated","9","None checked","1",14
