"Notes","Year","Year Code","Census Division of Residence","Census Division of Residence Code","Age of Mother 9","Age of Mother 9 Code","Source of Payment for Delivery","Source of Payment for Delivery Code","Month Prenatal Care Began","Month Prenatal Care Began Code",Births,Average Number of Prenatal Visits
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","No prenatal care","00",27,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","1st month","01",18,10.72
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","2nd month","02",234,11.78
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","3rd month","03",220,10.65
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","4th month","04",68,9.81
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","5th month","05",26,7.76
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","6th month","06",24,6.75
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","7th month","07",24,5.83
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","8th month","08",17,5.47
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","9th month","09",17,3.00
,"2019","2019","Division 8: Mountain","CENS-D8","20-24 years","20-24","Unknown or Not Stated","9","Unknown or Not Stated","99",36,1.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","No prenatal care","00",1244,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","1st month","01",1853,12.91
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","2nd month","02",12548,12.19
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","3rd month","03",9332,11.02
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","4th month","04",3494,9.70
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","5th month","05",1996,8.30
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","6th month","06",1421,7.39
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","7th month","07",1073,6.10
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","8th month","08",883,4.57
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","9th month","09",393,3.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Medicaid","1","Unknown or Not Stated","99",963,5.53
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","No prenatal care","00",357,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","1st month","01",1964,13.58
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","2nd month","02",20619,12.30
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","3rd month","03",13637,11.43
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","4th month","04",2802,10.23
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","5th month","05",1067,9.05
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","6th month","06",639,8.18
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","7th month","07",535,7.02
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","8th month","08",352,4.95
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","9th month","09",140,3.59
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Private Insurance","2","Unknown or Not Stated","99",778,7.13
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","No prenatal care","00",334,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","1st month","01",147,12.49
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","2nd month","02",1179,11.92
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","3rd month","03",1415,11.15
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","4th month","04",487,9.93
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","5th month","05",220,8.55
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","6th month","06",150,7.32
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","7th month","07",124,6.09
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","8th month","08",132,4.96
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","9th month","09",95,2.74
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Self Pay","3","Unknown or Not Stated","99",103,5.70
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","No prenatal care","00",113,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","1st month","01",200,13.42
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","2nd month","02",1788,11.98
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","3rd month","03",1572,10.37
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","4th month","04",359,9.53
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","5th month","05",205,8.48
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","6th month","06",154,7.81
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","7th month","07",125,6.68
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","8th month","08",114,5.02
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","9th month","09",48,2.90
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Other","4","Unknown or Not Stated","99",110,5.62
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","No prenatal care","00",39,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","1st month","01",18,13.17
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","2nd month","02",236,12.02
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","3rd month","03",242,10.81
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","4th month","04",65,9.43
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","5th month","05",33,8.22
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","6th month","06",28,7.29
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","7th month","07",22,5.73
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","8th month","08",20,4.47
,"2019","2019","Division 8: Mountain","CENS-D8","25-29 years","25-29","Unknown or Not Stated","9","Unknown or Not Stated","99",45,5.60
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","No prenatal care","00",893,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","1st month","01",1127,12.79
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","2nd month","02",7795,12.25
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","3rd month","03",6159,11.13
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","4th month","04",2282,9.66
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","5th month","05",1213,8.54
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","6th month","06",818,7.35
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","7th month","07",678,6.08
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","8th month","08",582,4.47
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","9th month","09",278,2.96
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Medicaid","1","Unknown or Not Stated","99",642,6.87
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","No prenatal care","00",340,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","1st month","01",2037,13.80
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","2nd month","02",23461,12.16
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","3rd month","03",15673,11.29
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","4th month","04",2785,10.28
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","5th month","05",962,9.07
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","6th month","06",553,8.12
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","7th month","07",511,6.89
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","8th month","08",351,5.16
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","9th month","09",136,3.65
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Private Insurance","2","Unknown or Not Stated","99",866,6.01
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","No prenatal care","00",260,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","1st month","01",143,12.22
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","2nd month","02",1120,12.01
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","3rd month","03",1338,11.33
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","4th month","04",427,9.72
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","5th month","05",199,8.48
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","6th month","06",139,7.57
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","7th month","07",113,6.82
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","8th month","08",104,4.80
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","9th month","09",73,2.68
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Self Pay","3","Unknown or Not Stated","99",94,4.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","No prenatal care","00",97,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","1st month","01",138,12.77
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","2nd month","02",1404,12.13
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","3rd month","03",1254,10.55
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","4th month","04",304,9.81
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","5th month","05",166,8.53
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","6th month","06",113,7.79
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","7th month","07",76,6.36
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","8th month","08",83,4.92
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","9th month","09",39,2.51
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Other","4","Unknown or Not Stated","99",56,3.75
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","No prenatal care","00",27,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","1st month","01",15,11.33
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","2nd month","02",178,11.34
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","3rd month","03",162,11.26
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","4th month","04",61,9.13
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","5th month","05",29,7.79
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","6th month","06",10,4.90
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","7th month","07",12,5.42
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","8th month","08",12,5.42
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","9th month","09",14,2.93
,"2019","2019","Division 8: Mountain","CENS-D8","30-34 years","30-34","Unknown or Not Stated","9","Unknown or Not Stated","99",36,2.29
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","No prenatal care","00",474,0.00
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","1st month","01",531,13.16
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","2nd month","02",3488,12.48
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","3rd month","03",3027,11.30
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","4th month","04",1217,9.84
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","5th month","05",657,8.69
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","6th month","06",390,7.53
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","7th month","07",311,6.13
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","8th month","08",312,4.65
,"2019","2019","Division 8: Mountain","CENS-D8","35-39 years","35-39","Medicaid","1","9th month","09",125,2.89
