"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2024","2024","New Jersey","34","Vaginal","1","No","2","At least one checked","0",995
,"2024","2024","New Jersey","34","Vaginal","1","No","2","None checked","1",64312
,"2024","2024","New Jersey","34","Vaginal","1","No","2","Unknown or Not Stated","9",164
,"2024","2024","New Jersey","34","Cesarean","2","Yes","1","At least one checked","0",227
,"2024","2024","New Jersey","34","Cesarean","2","Yes","1","None checked","1",14016
,"2024","2024","New Jersey","34","Cesarean","2","Yes","1","Unknown or Not Stated","9",38
,"2024","2024","New Jersey","34","Cesarean","2","No","2","At least one checked","0",361
,"2024","2024","New Jersey","34","Cesarean","2","No","2","None checked","1",18642
,"2024","2024","New Jersey","34","Cesarean","2","No","2","Unknown or Not Stated","9",56
,"2024","2024","New Mexico","35","Vaginal","1","Yes","1","At least one checked","0",16
,"2024","2024","New Mexico","35","Vaginal","1","Yes","1","None checked","1",543
,"2024","2024","New Mexico","35","Vaginal","1","No","2","At least one checked","0",182
,"2024","2024","New Mexico","35","Vaginal","1","No","2","None checked","1",14506
,"2024","2024","New Mexico","35","Cesarean","2","Yes","1","At least one checked","0",29
,"2024","2024","New Mexico","35","Cesarean","2","Yes","1","None checked","1",2301
,"2024","2024","New Mexico","35","Cesarean","2","No","2","At least one checked","0",36
,"2024","2024","New Mexico","35","Cesarean","2","No","2","None checked","1",3708
,"2024","2024","New York","36","Vaginal","1","Yes","1","At least one checked","0",123
,"2024","2024","New York","36","Vaginal","1","Yes","1","None checked","1",5197
,"2024","2024","New York","36","Vaginal","1","No","2","At least one checked","0",2121
,"2024","2024","New York","36","Vaginal","1","No","2","None checked","1",127750
,"2024","2024","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",437
,"2024","2024","New York","36","Vaginal","1","Unknown or Not Stated","9","None checked","1",60
,"2024","2024","New York","36","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",34
,"2024","2024","New York","36","Cesarean","2","Yes","1","At least one checked","0",523
,"2024","2024","New York","36","Cesarean","2","Yes","1","None checked","1",29189
,"2024","2024","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",92
,"2024","2024","New York","36","Cesarean","2","No","2","At least one checked","0",820
,"2024","2024","New York","36","Cesarean","2","No","2","None checked","1",38522
,"2024","2024","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",145
,"2024","2024","New York","36","Unknown or Not Stated","9","No","2","None checked","1",83
,"2024","2024","New York","36","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",11
,"2024","2024","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",12
,"2024","2024","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",346
,"2024","2024","North Carolina","37","Vaginal","1","Yes","1","At least one checked","0",77
,"2024","2024","North Carolina","37","Vaginal","1","Yes","1","None checked","1",3167
,"2024","2024","North Carolina","37","Vaginal","1","No","2","At least one checked","0",1220
,"2024","2024","North Carolina","37","Vaginal","1","No","2","None checked","1",80224
,"2024","2024","North Carolina","37","Vaginal","1","Unknown or Not Stated","9","None checked","1",341
,"2024","2024","North Carolina","37","Cesarean","2","Yes","1","At least one checked","0",151
,"2024","2024","North Carolina","37","Cesarean","2","Yes","1","None checked","1",13483
,"2024","2024","North Carolina","37","Cesarean","2","No","2","At least one checked","0",345
,"2024","2024","North Carolina","37","Cesarean","2","No","2","None checked","1",23722
,"2024","2024","North Carolina","37","Cesarean","2","Unknown or Not Stated","9","None checked","1",108
,"2024","2024","North Dakota","38","Vaginal","1","Yes","1","None checked","1",236
,"2024","2024","North Dakota","38","Vaginal","1","No","2","At least one checked","0",127
,"2024","2024","North Dakota","38","Vaginal","1","No","2","None checked","1",6661
,"2024","2024","North Dakota","38","Cesarean","2","Yes","1","At least one checked","0",25
,"2024","2024","North Dakota","38","Cesarean","2","Yes","1","None checked","1",1069
,"2024","2024","North Dakota","38","Cesarean","2","No","2","At least one checked","0",45
,"2024","2024","North Dakota","38","Cesarean","2","No","2","None checked","1",1461
,"2024","2024","Ohio","39","Vaginal","1","Yes","1","At least one checked","0",93
,"2024","2024","Ohio","39","Vaginal","1","Yes","1","None checked","1",3477
,"2024","2024","Ohio","39","Vaginal","1","No","2","At least one checked","0",1739
,"2024","2024","Ohio","39","Vaginal","1","No","2","None checked","1",80733
,"2024","2024","Ohio","39","Vaginal","1","No","2","Unknown or Not Stated","9",10
,"2024","2024","Ohio","39","Cesarean","2","Yes","1","At least one checked","0",300
,"2024","2024","Ohio","39","Cesarean","2","Yes","1","None checked","1",17294
,"2024","2024","Ohio","39","Cesarean","2","No","2","At least one checked","0",492
,"2024","2024","Ohio","39","Cesarean","2","No","2","None checked","1",22559
,"2024","2024","Ohio","39","Unknown or Not Stated","9","No","2","None checked","1",59
,"2024","2024","Oklahoma","40","Vaginal","1","Yes","1","At least one checked","0",15
,"2024","2024","Oklahoma","40","Vaginal","1","Yes","1","None checked","1",757
,"2024","2024","Oklahoma","40","Vaginal","1","No","2","At least one checked","0",451
,"2024","2024","Oklahoma","40","Vaginal","1","No","2","None checked","1",31055
,"2024","2024","Oklahoma","40","Vaginal","1","No","2","Unknown or Not Stated","9",13
,"2024","2024","Oklahoma","40","Cesarean","2","Yes","1","At least one checked","0",126
,"2024","2024","Oklahoma","40","Cesarean","2","Yes","1","None checked","1",6688
,"2024","2024","Oklahoma","40","Cesarean","2","No","2","At least one checked","0",199
,"2024","2024","Oklahoma","40","Cesarean","2","No","2","None checked","1",8635
,"2024","2024","Oregon","41","Vaginal","1","Yes","1","At least one checked","0",30
,"2024","2024","Oregon","41","Vaginal","1","Yes","1","None checked","1",1049
,"2024","2024","Oregon","41","Vaginal","1","No","2","At least one checked","0",563
,"2024","2024","Oregon","41","Vaginal","1","No","2","None checked","1",25644
,"2024","2024","Oregon","41","Vaginal","1","No","2","Unknown or Not Stated","9",185
,"2024","2024","Oregon","41","Cesarean","2","Yes","1","At least one checked","0",72
,"2024","2024","Oregon","41","Cesarean","2","Yes","1","None checked","1",4126
,"2024","2024","Oregon","41","Cesarean","2","Yes","1","Unknown or Not Stated","9",35
,"2024","2024","Oregon","41","Cesarean","2","No","2","At least one checked","0",160
,"2024","2024","Oregon","41","Cesarean","2","No","2","None checked","1",7027
,"2024","2024","Oregon","41","Cesarean","2","No","2","Unknown or Not Stated","9",62
,"2024","2024","Pennsylvania","42","Vaginal","1","Yes","1","At least one checked","0",59
,"2024","2024","Pennsylvania","42","Vaginal","1","Yes","1","None checked","1",3779
,"2024","2024","Pennsylvania","42","Vaginal","1","Yes","1","Unknown or Not Stated","9",18
,"2024","2024","Pennsylvania","42","Vaginal","1","No","2","At least one checked","0",1185
,"2024","2024","Pennsylvania","42","Vaginal","1","No","2","None checked","1",81828
,"2024","2024","Pennsylvania","42","Vaginal","1","No","2","Unknown or Not Stated","9",234
,"2024","2024","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","None checked","1",238
,"2024","2024","Pennsylvania","42","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",155
,"2024","2024","Pennsylvania","42","Cesarean","2","Yes","1","At least one checked","0",178
,"2024","2024","Pennsylvania","42","Cesarean","2","Yes","1","None checked","1",16157
,"2024","2024","Pennsylvania","42","Cesarean","2","Yes","1","Unknown or Not Stated","9",67
,"2024","2024","Pennsylvania","42","Cesarean","2","No","2","At least one checked","0",350
,"2024","2024","Pennsylvania","42","Cesarean","2","No","2","None checked","1",22812
,"2024","2024","Pennsylvania","42","Cesarean","2","No","2","Unknown or Not Stated","9",81
,"2024","2024","Pennsylvania","42","Cesarean","2","Unknown or Not Stated","9","None checked","1",68
,"2024","2024","Pennsylvania","42","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",49
,"2024","2024","Pennsylvania","42","Unknown or Not Stated","9","No","2","None checked","1",13
,"2024","2024","Pennsylvania","42","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",20
,"2024","2024","Rhode Island","44","Vaginal","1","Yes","1","None checked","1",262
,"2024","2024","Rhode Island","44","Vaginal","1","No","2","At least one checked","0",130
,"2024","2024","Rhode Island","44","Vaginal","1","No","2","None checked","1",6209
,"2024","2024","Rhode Island","44","Cesarean","2","Yes","1","At least one checked","0",31
,"2024","2024","Rhode Island","44","Cesarean","2","Yes","1","None checked","1",1283
,"2024","2024","Rhode Island","44","Cesarean","2","No","2","At least one checked","0",66
,"2024","2024","Rhode Island","44","Cesarean","2","No","2","None checked","1",2009
,"2024","2024","South Carolina","45","Vaginal","1","Yes","1","At least one checked","0",26
,"2024","2024","South Carolina","45","Vaginal","1","Yes","1","None checked","1",1274
,"2024","2024","South Carolina","45","Vaginal","1","No","2","At least one checked","0",573
,"2024","2024","South Carolina","45","Vaginal","1","No","2","None checked","1",37670
,"2024","2024","South Carolina","45","Vaginal","1","No","2","Unknown or Not Stated","9",66
,"2024","2024","South Carolina","45","Vaginal","1","Unknown or Not Stated","9","None checked","1",38
,"2024","2024","South Carolina","45","Cesarean","2","Yes","1","At least one checked","0",95
,"2024","2024","South Carolina","45","Cesarean","2","Yes","1","None checked","1",7247
,"2024","2024","South Carolina","45","Cesarean","2","Yes","1","Unknown or Not Stated","9",10
,"2024","2024","South Carolina","45","Cesarean","2","No","2","At least one checked","0",173
,"2024","2024","South Carolina","45","Cesarean","2","No","2","None checked","1",11524
,"2024","2024","South Carolina","45","Cesarean","2","No","2","Unknown or Not Stated","9",16
,"2024","2024","South Carolina","45","Cesarean","2","Unknown or Not Stated","9","None checked","1",14
,"2024","2024","South Carolina","45","Unknown or Not Stated","9","No","2","None checked","1",15
,"2024","2024","South Dakota","46","Vaginal","1","Yes","1","None checked","1",360
,"2024","2024","South Dakota","46","Vaginal","1","No","2","At least one checked","0",120
,"2024","2024","South Dakota","46","Vaginal","1","No","2","None checked","1",8102
,"2024","2024","South Dakota","46","Vaginal","1","Unknown or Not Stated","9","None checked","1",19
,"2024","2024","South Dakota","46","Cesarean","2","Yes","1","At least one checked","0",12
,"2024","2024","South Dakota","46","Cesarean","2","Yes","1","None checked","1",1131
,"2024","2024","South Dakota","46","Cesarean","2","No","2","At least one checked","0",16
,"2024","2024","South Dakota","46","Cesarean","2","No","2","None checked","1",1672
,"2024","2024","Tennessee","47","Vaginal","1","Yes","1","At least one checked","0",33
,"2024","2024","Tennessee","47","Vaginal","1","Yes","1","None checked","1",1955
,"2024","2024","Tennessee","47","Vaginal","1","No","2","At least one checked","0",716
,"2024","2024","Tennessee","47","Vaginal","1","No","2","None checked","1",54489
,"2024","2024","Tennessee","47","Cesarean","2","Yes","1","At least one checked","0",147
,"2024","2024","Tennessee","47","Cesarean","2","Yes","1","None checked","1",10558
,"2024","2024","Tennessee","47","Cesarean","2","No","2","At least one checked","0",228
,"2024","2024","Tennessee","47","Cesarean","2","No","2","None checked","1",15699
,"2024","2024","Texas","48","Vaginal","1","Yes","1","At least one checked","0",88
,"2024","2024","Texas","48","Vaginal","1","Yes","1","None checked","1",6376
,"2024","2024","Texas","48","Vaginal","1","No","2","At least one checked","0",1892
,"2024","2024","Texas","48","Vaginal","1","No","2","None checked","1",246818
,"2024","2024","Texas","48","Vaginal","1","Unknown or Not Stated","9","None checked","1",645
,"2024","2024","Texas","48","Cesarean","2","Yes","1","At least one checked","0",413
,"2024","2024","Texas","48","Cesarean","2","Yes","1","None checked","1",53215
,"2024","2024","Texas","48","Cesarean","2","No","2","At least one checked","0",621
,"2024","2024","Texas","48","Cesarean","2","No","2","None checked","1",80478
,"2024","2024","Texas","48","Cesarean","2","Unknown or Not Stated","9","None checked","1",137
,"2024","2024","Texas","48","Unknown or Not Stated","9","Yes","1","None checked","1",15
,"2024","2024","Texas","48","Unknown or Not Stated","9","No","2","None checked","1",84
,"2024","2024","Texas","48","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",26
,"2024","2024","Utah","49","Vaginal","1","Yes","1","At least one checked","0",67
,"2024","2024","Utah","49","Vaginal","1","Yes","1","None checked","1",1702
,"2024","2024","Utah","49","Vaginal","1","No","2","At least one checked","0",674
,"2024","2024","Utah","49","Vaginal","1","No","2","None checked","1",32681
,"2024","2024","Utah","49","Cesarean","2","Yes","1","At least one checked","0",122
,"2024","2024","Utah","49","Cesarean","2","Yes","1","None checked","1",4491
,"2024","2024","Utah","49","Cesarean","2","No","2","At least one checked","0",214
,"2024","2024","Utah","49","Cesarean","2","No","2","None checked","1",6702
,"2024","2024","Vermont","50","Vaginal","1","Yes","1","None checked","1",148
,"2024","2024","Vermont","50","Vaginal","1","No","2","At least one checked","0",80
,"2024","2024","Vermont","50","Vaginal","1","No","2","None checked","1",3465
,"2024","2024","Vermont","50","Cesarean","2","Yes","1","At least one checked","0",12
,"2024","2024","Vermont","50","Cesarean","2","Yes","1","None checked","1",459
,"2024","2024","Vermont","50","Cesarean","2","No","2","At least one checked","0",29
,"2024","2024","Vermont","50","Cesarean","2","No","2","None checked","1",823
,"2024","2024","Virginia","51","Vaginal","1","Yes","1","At least one checked","0",37
,"2024","2024","Virginia","51","Vaginal","1","Yes","1","None checked","1",2706
,"2024","2024","Virginia","51","Vaginal","1","No","2","At least one checked","0",567
,"2024","2024","Virginia","51","Vaginal","1","No","2","None checked","1",60543
,"2024","2024","Virginia","51","Cesarean","2","Yes","1","At least one checked","0",98
,"2024","2024","Virginia","51","Cesarean","2","Yes","1","None checked","1",13290
,"2024","2024","Virginia","51","Cesarean","2","No","2","At least one checked","0",148
,"2024","2024","Virginia","51","Cesarean","2","No","2","None checked","1",16649
,"2024","2024","Washington","53","Vaginal","1","Yes","1","At least one checked","0",86
,"2024","2024","Washington","53","Vaginal","1","Yes","1","None checked","1",2274
,"2024","2024","Washington","53","Vaginal","1","No","2","At least one checked","0",1135
,"2024","2024","Washington","53","Vaginal","1","No","2","None checked","1",53764
,"2024","2024","Washington","53","Vaginal","1","No","2","Unknown or Not Stated","9",126
,"2024","2024","Washington","53","Vaginal","1","Unknown or Not Stated","9","None checked","1",186
,"2024","2024","Washington","53","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",40
,"2024","2024","Washington","53","Cesarean","2","Yes","1","At least one checked","0",165
,"2024","2024","Washington","53","Cesarean","2","Yes","1","None checked","1",8897
,"2024","2024","Washington","53","Cesarean","2","Yes","1","Unknown or Not Stated","9",30
,"2024","2024","Washington","53","Cesarean","2","No","2","At least one checked","0",297
,"2024","2024","Washington","53","Cesarean","2","No","2","None checked","1",15789
,"2024","2024","Washington","53","Cesarean","2","No","2","Unknown or Not Stated","9",66
,"2024","2024","Washington","53","Cesarean","2","Unknown or Not Stated","9","None checked","1",72
,"2024","2024","Washington","53","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",13
,"2024","2024","Washington","53","Unknown or Not Stated","9","No","2","None checked","1",99
,"2024","2024","Washington","53","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",26
,"2024","2024","Washington","53","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",25
,"2024","2024","West Virginia","54","Vaginal","1","Yes","1","None checked","1",299
,"2024","2024","West Virginia","54","Vaginal","1","No","2","At least one checked","0",144
,"2024","2024","West Virginia","54","Vaginal","1","No","2","None checked","1",10597
,"2024","2024","West Virginia","54","Cesarean","2","Yes","1","At least one checked","0",28
,"2024","2024","West Virginia","54","Cesarean","2","Yes","1","None checked","1",2229
,"2024","2024","West Virginia","54","Cesarean","2","No","2","At least one checked","0",55
,"2024","2024","West Virginia","54","Cesarean","2","No","2","None checked","1",3661
,"2024","2024","Wisconsin","55","Vaginal","1","Yes","1","At least one checked","0",81
,"2024","2024","Wisconsin","55","Vaginal","1","Yes","1","None checked","1",1933
,"2024","2024","Wisconsin","55","Vaginal","1","No","2","At least one checked","0",1035
,"2024","2024","Wisconsin","55","Vaginal","1","No","2","None checked","1",39656
,"2024","2024","Wisconsin","55","Vaginal","1","No","2","Unknown or Not Stated","9",115
,"2024","2024","Wisconsin","55","Vaginal","1","Unknown or Not Stated","9","None checked","1",198
,"2024","2024","Wisconsin","55","Cesarean","2","Yes","1","At least one checked","0",127
,"2024","2024","Wisconsin","55","Cesarean","2","Yes","1","None checked","1",6621
,"2024","2024","Wisconsin","55","Cesarean","2","Yes","1","Unknown or Not Stated","9",22
,"2024","2024","Wisconsin","55","Cesarean","2","No","2","At least one checked","0",246
,"2024","2024","Wisconsin","55","Cesarean","2","No","2","None checked","1",9236
,"2024","2024","Wisconsin","55","Cesarean","2","No","2","Unknown or Not Stated","9",45
,"2024","2024","Wisconsin","55","Cesarean","2","Unknown or Not Stated","9","None checked","1",46
,"2024","2024","Wisconsin","55","Unknown or Not Stated","9","Yes","1","None checked","1",10
,"2024","2024","Wisconsin","55","Unknown or Not Stated","9","No","2","None checked","1",240
,"2024","2024","Wisconsin","55","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",37
,"2024","2024","Wyoming","56","Vaginal","1","Yes","1","None checked","1",122
,"2024","2024","Wyoming","56","Vaginal","1","No","2","At least one checked","0",83
,"2024","2024","Wyoming","56","Vaginal","1","No","2","None checked","1",4205
,"2024","2024","Wyoming","56","Cesarean","2","Yes","1","None checked","1",672
,"2024","2024","Wyoming","56","Cesarean","2","No","2","At least one checked","0",21
,"2024","2024","Wyoming","56","Cesarean","2","No","2","None checked","1",969
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2022; 2023; 2024"
"Group By: Year; State of Residence; Delivery Method; Previous Cesarean Delivery; Maternal Morbidity Checked"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Jul 15, 2026 12:25:47 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Jul 15, 2026 12:25:47 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Births are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Births are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
